accepted_step,timestamp,keyframe_count,imu_valid,imu_sample_count,accel_norm_mps2,accel_norm_error_mps2,accel_std_norm_mps2,ground_valid,ground_quality,localmap_ground_valid,localmap_ground_corr,current_ground_L_x,current_ground_L_y,current_ground_L_z,current_ground_W_x,current_ground_W_y,current_ground_W_z,localmap_ground_L_x,localmap_ground_L_y,localmap_ground_L_z,localmap_ground_W_x,localmap_ground_W_y,localmap_ground_W_z,imu_up_L_x,imu_up_L_y,imu_up_L_z,imu_up_W_x,imu_up_W_y,imu_up_W_z,slam_up_L_x,slam_up_L_y,slam_up_L_z,gravity_ref_valid,gravity_ref_W_x,gravity_ref_W_y,gravity_ref_W_z,ground_to_map_deg,slam_to_imu_gravity_deg,frontend_gravity_drift_deg,ground_to_imu_gravity_deg,localmap_to_imu_gravity_deg,ground_to_slam_up_deg,localmap_to_slam_up_deg,current_ground_to_gravity_ref_deg,localmap_ground_to_gravity_ref_deg,world_roll_deg,world_pitch_deg,world_yaw_deg,world_x_m,world_y_m,world_z_m
346,1782712637.739554882,6,0,21,9.608012175,0.198637825,1.694368434,1,0.955415391,1,134,-0.009918943,0.017710418,0.999793957,-0.000739084,0.021187808,0.999775240,0.003524151,0.014450859,0.999889370,0.013020741,0.019768394,0.999719796,-0.025497253,0.040687606,0.998846539,-0.019280022,0.041853351,0.998937725,-0.012042033,-0.003384513,0.999921764,1,-0.006585694,0.007816696,0.999947763,0.792576166,nan,nan,nan,nan,1.214801348,1.356390673,0.836210302,1.315721845,-0.193932740,0.689974364,7.738253011,2.697135694,0.269762237,0.006706461
347,1782712637.840228796,6,0,21,10.026006064,0.219356064,1.142726290,1,0.791076179,1,118,-0.008321767,0.017096903,0.999819206,0.001537979,0.022704195,0.999741044,0.006012276,0.004082163,0.999973594,0.017525108,0.011782544,0.999776996,-0.036981499,-0.007302505,0.999289269,-0.023501748,-0.005402801,0.999709197,-0.012966233,-0.005181672,0.999902509,1,-0.006585694,0.007816696,0.999947763,1.109356021,nan,nan,nan,nan,1.303948323,1.210045713,0.971803509,1.400079064,-0.296914237,0.742931240,7.893693552,2.756931879,0.281256475,0.010875140
348,1782712637.939349890,6,0,21,9.708585126,0.098064874,1.244427754,1,0.929748786,1,125,-0.007980910,0.010942679,0.999908277,0.000432536,0.018303551,0.999832382,-0.001752746,0.000033021,0.999998463,0.008147777,0.008389722,0.999931611,-0.020634461,-0.035384433,0.999160728,-0.005519024,-0.029355381,0.999553801,-0.011009270,-0.007114567,0.999914086,1,-0.006585694,0.007816696,0.999947763,0.719788421,nan,nan,nan,nan,1.049067616,0.670091071,0.723028892,0.844812053,-0.407662828,0.630797440,8.161821771,2.814334390,0.292995846,0.015925858
349,1782712638.039322853,6,0,21,9.890098598,0.083448598,1.192418686,1,0.898778658,1,104,-0.004164294,0.016016494,0.999863056,0.001838562,0.024042554,0.999709245,0.000136684,0.004138551,0.999991427,0.007780296,0.012895144,0.999886585,-0.021407383,-0.054739856,0.998271142,-0.005215959,-0.048453982,0.998811797,-0.009392364,-0.007524372,0.999927581,1,-0.006585694,0.007816696,0.999947763,0.723839940,nan,nan,nan,nan,1.381692736,0.862933955,1.047608707,0.873042788,-0.431137829,0.538150728,8.143138459,2.874082025,0.296100579,0.016094662
350,1782712638.139294386,6,0,21,9.746229729,0.060420271,1.229762625,1,0.509385989,1,81,0.010399424,0.021860588,0.999706940,0.012890816,0.030908020,0.999439103,0.003088599,0.043257409,0.999059186,0.002894965,0.051186231,0.998684930,-0.025658105,-0.014477214,0.999565942,-0.018213104,-0.009749409,0.999786593,-0.006347864,-0.007143904,0.999954334,1,-0.006585694,0.007816696,0.999947763,1.296092726,nan,nan,nan,nan,1.919107844,2.938730186,1.731121435,2.544808983,-0.409327296,0.363708265,7.360079991,2.922248167,0.295586756,0.026300571
351,1782712638.239146948,6,0,21,9.816598585,0.009948585,1.284065680,1,0.883041041,1,96,0.006249805,0.018743322,0.999804795,0.003745699,0.026263624,0.999648034,0.009488675,0.004785008,0.999943533,0.008513790,0.012752355,0.999882440,-0.006182283,-0.003382591,0.999975168,-0.006153794,0.002896259,0.999976871,-0.000387989,-0.006944078,0.999975814,1,-0.006585694,0.007816696,0.999947763,0.821045853,nan,nan,nan,nan,1.520200101,0.878562358,1.211549461,0.910200244,-0.397869603,0.022230137,6.372616845,2.981286833,0.295673587,0.015414226
352,1782712638.339432001,6,0,21,9.698211716,0.108438284,1.077219452,1,0.822172783,1,91,0.006981931,0.019386626,0.999787683,0.002318025,0.026401008,0.999648745,0.008137312,0.014448511,0.999862503,0.003936663,0.021595456,0.999759040,-0.020761305,0.061074266,0.997917282,-0.029251299,0.065253853,0.997439871,0.002168934,-0.006676945,0.999975357,1,-0.006585694,0.007816696,0.999947763,0.290606186,nan,nan,nan,nan,1.518663494,1.257819812,1.180845431,0.993412611,-0.382564482,-0.124270880,5.447215094,3.039051663,0.279737142,0.025509163
353,1782712638.439492464,6,0,21,9.911625331,0.104975331,1.296844167,1,0.721507521,1,99,0.008967989,0.024456721,0.999660664,0.005151158,0.027150934,0.999618073,0.000462126,0.046213829,0.998931463,-0.005130248,0.048125249,0.998828134,-0.002461560,0.039125726,0.999231264,-0.007455935,0.040819514,0.999138717,0.001581156,-0.002173627,0.999996388,1,-0.006585694,0.007816696,0.999947763,1.339150897,nan,nan,nan,nan,1.583585398,2.774080454,1.296071724,2.312061998,-0.124539926,-0.090593575,4.762178675,3.088474016,0.295250678,0.014332614
354,1782712638.538799286,6,0,21,9.554041767,0.252608233,1.231439793,0,0.000000000,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.063491784,-0.003768194,0.997975247,0.060501064,0.011340868,0.998103705,0.002250753,-0.009951611,0.999947948,1,-0.006585694,0.007816696,0.999947763,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.570196146,-0.128958776,4.870183332,3.138579535,0.289841429,0.023165796
355,1782712638.639421940,6,0,21,10.053822046,0.247172046,1.171991063,1,0.679862537,1,108,-0.000624522,0.019454874,0.999810541,-0.004706605,0.024986953,0.999676698,-0.003905629,0.042905762,0.999071490,-0.010059898,0.048048170,0.998794359,0.021621087,0.022730376,0.999507808,0.017159896,0.030227648,0.999395731,0.001840037,-0.005853253,0.999981177,1,-0.006585694,0.007816696,0.999947763,1.357417023,nan,nan,nan,nan,1.456980329,2.813780781,0.989791166,2.314773546,-0.335369181,-0.105426399,5.106353227,3.195600448,0.308063379,0.010724672
356,1782712638.739198923,7,0,21,9.706685581,0.099964419,1.292365369,1,0.871078146,1,95,0.002721567,0.016432371,0.999861276,0.003072411,0.025596589,0.999667632,0.000724357,0.010028837,0.999949448,0.001683186,0.019035378,0.999817394,0.019593736,-0.025843229,0.999473968,0.023824726,-0.014917408,0.999604849,-0.002732320,-0.008766465,0.999957841,1,-0.006585694,0.007816696,0.999947763,0.384360443,nan,nan,nan,nan,1.477267393,1.094968969,1.159437849,0.798558739,-0.502289765,0.156550614,5.366733404,3.250225454,0.306410529,0.024371716
357,1782712638.939395189,7,0,21,9.698969697,0.107680303,2.320264885,1,0.766386426,1,113,-0.011188201,0.023190861,0.999668449,-0.006703027,0.026088955,0.999637152,-0.013930019,0.020627709,0.999690178,-0.009179353,0.023268830,0.999687102,0.006691061,0.038665992,0.999229789,0.009564804,0.043244575,0.999018729,-0.007084664,-0.003431806,0.999969015,1,-0.006585694,0.007816696,0.999947763,0.215052431,nan,nan,nan,nan,1.543522846,1.433344726,1.047110679,0.897860639,-0.196633319,0.405924765,5.640872835,3.367212185,0.324218242,0.025435521
358,1782712639.039122105,7,0,21,9.951122612,0.144472612,2.869634312,1,0.882412330,1,101,-0.007706118,0.027715482,0.999586148,-0.001452201,0.026009987,0.999660628,-0.011340049,0.017199327,0.999787771,-0.003949951,0.015167941,0.999877158,0.022189771,0.015319757,0.999636393,0.029587560,0.016850505,0.999420150,-0.009020163,0.001698591,0.999957875,1,-0.006585694,0.007816696,0.999947763,0.637599050,nan,nan,nan,nan,1.492752322,0.898080333,1.083241337,0.447469488,0.097326115,0.516824253,6.080373879,3.441701449,0.330915902,0.026248764
359,1782712639.139141083,7,0,21,10.070076758,0.263426758,2.252399871,1,0.815532166,1,98,-0.010792084,0.026883510,0.999580316,-0.004628841,0.027963906,0.999598216,-0.026834313,0.022436111,0.999388083,-0.020087289,0.021782936,0.999560906,0.036386618,0.011974903,0.999266039,0.043896061,0.018320458,0.998868108,-0.009262973,-0.001419992,0.999956090,1,-0.006585694,0.007816696,0.999947763,0.953894405,nan,nan,nan,nan,1.624233237,1.697979136,1.159974971,1.113235724,-0.081363094,0.530736845,6.298762199,3.516308485,0.334309787,0.028539177
360,1782712639.238685608,7,0,21,9.792802848,0.013847152,2.662268891,1,0.884126140,1,138,-0.010942306,0.024109843,0.999649429,-0.006135523,0.023308425,0.999709494,-0.021835165,0.023164908,0.999493178,-0.016852109,0.021135666,0.999634578,0.008159209,0.026839525,0.999606456,0.012533014,0.028184107,0.999524177,-0.007488718,0.000256531,0.999971926,1,-0.006585694,0.007816696,0.999947763,0.626525858,nan,nan,nan,nan,1.381101503,1.548987981,0.888099185,0.963692164,0.014698572,0.429075937,6.503925632,3.595219221,0.346926115,0.029052442
361,1782712639.338845491,7,0,21,9.843447234,0.036797234,2.813459919,1,0.644897597,1,80,-0.003855248,0.027865034,0.999604260,-0.001140030,0.029794179,0.999555405,-0.017548831,0.046096471,0.998782836,-0.016919884,0.046255618,0.998786331,0.041003020,-0.000619942,0.999158830,0.046798699,0.006875203,0.998880680,-0.006288084,-0.001852497,0.999978514,1,-0.006585694,0.007816696,0.999947763,1.307294390,nan,nan,nan,nan,1.708583121,2.823135117,1.297519626,2.281713826,-0.106142445,0.360283025,6.866224269,3.672810982,0.356707229,0.025920344
362,1782712639.439227819,8,0,21,9.518223035,0.288426965,3.043066395,1,0.802654475,1,127,-0.012216669,0.021832527,0.999686998,-0.005300295,0.025498988,0.999660797,-0.019847160,0.024044533,0.999513857,-0.013152587,0.026714712,0.999556568,0.008045593,-0.017603286,0.999812679,0.019847017,-0.011016275,0.999742336,-0.010228962,-0.004136532,0.999939127,1,-0.006585694,0.007816696,0.999947763,0.455303816,nan,nan,nan,nan,1.492381778,1.706345435,1.015940416,1.146524882,-0.237018895,0.586086561,7.357442744,3.752662367,0.370460624,0.028165895
363,1782712639.539245844,8,0,21,10.096643525,0.289993525,4.753457509,1,0.668497918,1,144,-0.006119313,0.024976031,0.999669321,-0.001139667,0.026270401,0.999654224,0.003009244,0.046603945,0.998908913,0.004992779,0.048927000,0.998789878,0.006510488,0.042573044,0.999072144,0.009005222,0.045403550,0.998928137,-0.008523185,-0.001209605,0.999962945,1,-0.006585694,0.007816696,0.999947763,1.345781172,nan,nan,nan,nan,1.506772487,2.819005821,1.102547088,2.448170633,-0.069307813,0.488348456,7.723045758,3.828716879,0.383899188,0.031112341
364,1782712639.640460968,8,0,21,10.150274881,0.343624881,2.628604502,1,0.573111607,1,90,-0.001121808,0.024875472,0.999689928,0.002868688,0.026031472,0.999657008,-0.019909026,0.044021969,0.998832167,-0.018455783,0.042311146,0.998934007,-0.003684227,-0.005938405,0.999975581,0.004715554,-0.004833220,0.999977202,-0.007664781,-0.000483852,0.999970508,1,-0.006585694,0.007816696,0.999947763,1.537756022,nan,nan,nan,nan,1.500694203,2.645777580,1.175977819,2.091053918,-0.027723469,0.439163890,8.173644273,3.918116492,0.398813114,0.027573151
365,1782712639.739201069,8,0,21,9.444781329,0.361868671,2.098075062,1,0.624052230,1,123,-0.002665611,0.028307997,0.999595694,-0.003224894,0.024129981,0.999703628,-0.012052187,0.063780681,0.997891161,-0.017714262,0.057849783,0.998168126,0.011385348,0.042060813,0.999050180,0.008657037,0.039795304,0.999170351,-0.003012708,0.003967297,0.999987592,1,-0.006585694,0.007816696,0.999947763,2.104773030,nan,nan,nan,nan,1.394976363,3.468580353,0.954424974,2.938831505,0.227310976,0.172615730,8.427124177,4.015192223,0.410195023,0.028484072
366,1782712639.939899445,8,0,21,9.935627947,0.128977947,1.843713814,1,0.578488593,1,127,0.005384106,0.025141571,0.999669402,0.002437793,0.029352594,0.999566147,-0.006628012,0.059238155,0.998221874,-0.014362843,0.061357098,0.998012533,-0.001741444,0.014355491,0.999895438,-0.003059126,0.017653310,0.999839488,-0.001257953,-0.003554844,0.999992890,1,-0.006585694,0.007816696,0.999947763,2.073051376,nan,nan,nan,nan,1.687814058,3.612930363,1.338060255,3.102194710,-0.203678165,0.072075435,8.284088411,4.179744468,0.436860102,0.032426913
367,1782712640.039221048,9,0,21,9.631747691,0.174902309,1.983101291,1,0.755966031,1,104,0.014668683,0.028868532,0.999475581,0.012583709,0.033485315,0.999359987,-0.010089676,0.037730634,0.999237008,-0.013070408,0.039263681,0.999143397,-0.022797560,0.057384541,0.998091822,-0.028080360,0.057219027,0.997966671,-0.001902796,-0.002835456,0.999994170,1,-0.006585694,0.007816696,0.999947763,1.506791856,nan,nan,nan,nan,2.050006051,2.371692756,1.835949668,1.840345476,-0.162460185,0.109022247,6.999178892,4.260652752,0.427836187,0.037060358
368,1782712640.139442444,9,0,21,10.169850293,0.363200293,2.199135138,1,0.705723594,1,97,0.018262210,0.027549412,0.999453612,0.014603308,0.034162863,0.999309583,-0.002939868,0.023077897,0.999729347,-0.005982889,0.027401289,0.999606610,-0.008719720,0.019200924,0.999777621,-0.011304209,0.022915866,0.999673486,0.000011092,-0.004814845,0.999988409,1,-0.006585694,0.007816696,0.999947763,1.241636665,nan,nan,nan,nan,2.129209679,1.607176710,1.937589201,1.122834053,-0.275871387,-0.000635525,6.277281136,4.360426264,0.437687184,0.034295438
369,1782712640.238944292,9,0,21,9.880443101,0.073793101,2.928044594,1,0.720604101,1,90,0.009841572,0.024575410,0.999649535,0.010087935,0.031221220,0.999461590,-0.009256101,0.031683958,0.999455077,-0.009663597,0.036235209,0.999296565,-0.006838668,-0.017019073,0.999831778,-0.002024736,-0.011923089,0.999926868,-0.003544716,-0.005383220,0.999979228,1,-0.006585694,0.007816696,0.999947763,1.167632218,nan,nan,nan,nan,1.880242450,2.149191540,1.646767660,1.638263679,-0.308439200,0.203097706,6.168746143,4.440680379,0.446331023,0.035703990
370,1782712640.339332342,9,0,21,9.392569124,0.414080876,3.331528337,1,0.711156491,1,101,0.007525263,0.021224637,0.999746410,0.010481351,0.026884715,0.999583590,-0.013051162,0.023167519,0.999646404,-0.010184720,0.026589013,0.999594566,-0.014984085,-0.018383610,0.999718720,-0.007608390,-0.014926406,0.999859648,-0.005806076,-0.004369187,0.999973599,1,-0.006585694,0.007816696,0.999947763,1.184221136,nan,nan,nan,nan,1.653534585,1.631595591,1.466415758,1.095366944,-0.250340976,0.332665491,6.212465039,4.511492980,0.451372434,0.040475086
371,1782712640.439501286,9,0,21,10.077571914,0.270921914,2.871056201,1,0.783938563,1,99,0.005296023,0.022546577,0.999731766,0.006443806,0.029222455,0.999552162,-0.003496300,0.025978571,0.999656386,-0.002658603,0.031718832,0.999493295,-0.009927795,-0.059031081,0.998206777,-0.000197947,-0.053505545,0.998567533,-0.004160229,-0.005847007,0.999974252,1,-0.006585694,0.007816696,0.999947763,0.540800142,nan,nan,nan,nan,1.714802427,1.824035976,1.436015307,1.388130689,-0.335013627,0.238364251,5.982615914,4.597812961,0.453852634,0.042961023
372,1782712640.539434671,9,0,21,10.092679377,0.286029377,3.174164779,1,0.538409811,1,76,0.023389258,0.023021458,0.999461332,0.028073063,0.029305150,0.999176216,-0.009575772,0.023707897,0.999673067,-0.004835665,0.027297234,0.999615665,-0.042507389,-0.024882599,0.998786252,-0.033691434,-0.023824584,0.999148276,-0.006989054,-0.003894499,0.999967992,1,-0.006585694,0.007816696,0.999947763,1.889291087,nan,nan,nan,nan,2.325808923,1.588570914,2.337084251,1.120826756,-0.223144381,0.400446567,4.685973709,4.676909009,0.449371722,0.045274625
373,1782712640.739557266,10,0,21,10.140196828,0.333546828,1.875368698,1,0.858399391,1,124,0.015325284,0.019795372,0.999686590,0.014087459,0.026104889,0.999559942,-0.003569222,0.012667898,0.999913389,-0.004479310,0.018163888,0.999824989,-0.007087990,0.049034316,0.998771944,-0.009575761,0.054335832,0.998476801,0.000115975,-0.005674295,0.999983894,1,-0.006585694,0.007816696,0.999947763,1.157131525,nan,nan,nan,nan,1.699841263,1.071954726,1.581649992,0.605053579,-0.325114892,-0.006644854,2.492419880,4.838426383,0.449061468,0.048126268
374,1782712640.838636160,10,0,21,9.520216497,0.286433503,1.987180024,0,0.000000000,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.016041179,0.029844010,0.999425843,0.014585770,0.035728624,0.999255083,-0.000196715,-0.005168137,0.999986626,1,-0.006585694,0.007816696,0.999947763,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.296113749,0.011270958,2.675647180,4.922952928,0.454472093,0.049906143
375,1782712640.939177752,10,0,21,9.918775494,0.112125494,2.454107785,1,0.840041655,1,116,0.012294199,0.023127755,0.999656921,0.012465217,0.025258649,0.999603231,-0.008159279,0.026673638,0.999610896,-0.008153448,0.027664982,0.999583998,0.012591160,0.000360360,0.999920663,0.014024475,0.002543156,0.999898418,-0.001552886,-0.001401420,0.999997812,1,-0.006585694,0.007816696,0.999947763,1.189402451,nan,nan,nan,nan,1.614064825,1.652723256,1.480089539,1.140974256,-0.080295593,0.088973876,3.178341534,5.002937404,0.454318842,0.046364773
376,1782712641.039622784,10,0,21,9.750250292,0.056399708,2.719302544,1,0.605271612,1,93,0.012113241,0.026955339,0.999563244,0.015254155,0.030368490,0.999422366,-0.008687428,0.031493286,0.999466208,-0.005780711,0.033655521,0.999416775,0.000613601,-0.013399273,0.999910037,0.006187938,-0.010599890,0.999924673,-0.004930399,-0.002448821,0.999984847,1,-0.006585694,0.007816696,0.999947763,1.219858421,nan,nan,nan,nan,1.947533452,1.956937558,1.799050458,1.481527560,-0.140308964,0.282492198,3.424644928,5.093444890,0.461341091,0.050315763
377,1782712641.140165091,10,0,21,10.192282176,0.385632176,2.518540333,1,0.794899840,1,111,0.001425625,0.028444377,0.999594360,0.007768408,0.030243525,0.999512372,-0.021768891,0.030710226,0.999291248,-0.015527279,0.030957614,0.999400085,-0.029149505,0.021016527,0.999354097,-0.022244384,0.020793601,0.999536299,-0.008345379,-0.001214471,0.999964439,1,-0.006585694,0.007816696,0.999947763,1.335417178,nan,nan,nan,nan,1.789368388,1.984742797,1.525869913,1.421796322,-0.069586514,0.478160529,3.822388182,5.175400713,0.469845662,0.042824507
378,1782712641.239309788,10,0,21,9.825734316,0.019084316,1.856651468,1,0.903498326,1,104,-0.004707122,0.029377497,0.999557305,0.007384949,0.031871006,0.999464707,-0.022981428,0.040857835,0.998900641,-0.011675609,0.042005210,0.999049169,-0.017203788,0.035946016,0.999205641,-0.005555735,0.037522597,0.999280335,-0.014372298,-0.001880389,0.999894945,1,-0.006585694,0.007816696,0.999947763,1.237108264,nan,nan,nan,nan,1.874789856,2.498754941,1.594091691,1.981215061,-0.107749553,0.823500355,4.125175503,5.259094775,0.481232080,0.051340268
379,1782712641.339142799,11,0,21,9.938402859,0.131752859,1.616084044,1,0.899569048,1,125,-0.003115312,0.030612361,0.999526477,0.007240188,0.030296744,0.999514726,-0.025176815,0.029559330,0.999245903,-0.014663300,0.027444599,0.999515774,-0.015651460,0.009064399,0.999836421,-0.003488497,0.007796530,0.999963522,-0.012812429,0.001008955,0.999917408,1,-0.006585694,0.007816696,0.999947763,1.265597948,nan,nan,nan,nan,1.785043589,1.783115192,1.512364985,1.216379853,0.057813633,0.734118172,4.687191257,5.349738925,0.479791689,0.048587895
380,1782712641.439202070,11,0,21,9.757250545,0.049399455,2.291920108,1,0.825219560,1,115,-0.011179160,0.029693980,0.999496520,-0.000969324,0.030964118,0.999520027,-0.023746550,0.019835666,0.999521209,-0.012609476,0.020028250,0.999719896,0.001027589,-0.107310896,0.994224982,0.023296869,-0.104426468,0.994259709,-0.012971184,-0.001234324,0.999915109,1,-0.006585694,0.007816696,0.999947763,0.915176467,nan,nan,nan,nan,1.775266394,1.356149224,1.364982841,0.780280985,-0.070727500,0.743214941,5.097966464,5.420962430,0.489795883,0.050897644
381,1782712641.539230108,11,0,21,9.798284989,0.008365011,1.298251074,1,0.870892938,1,138,-0.002744232,0.027535277,0.999617066,0.008367347,0.030849100,0.999489030,-0.018199695,0.023098862,0.999567513,-0.006644939,0.025090926,0.999663088,-0.012609616,-0.017831807,0.999761484,0.002472083,-0.015200991,0.999881402,-0.013757575,-0.002474146,0.999902299,1,-0.006585694,0.007816696,0.999947763,0.921306801,nan,nan,nan,nan,1.831698301,1.487331694,1.573645973,0.989892966,-0.141771691,0.788275857,4.967867439,5.505933546,0.486849451,0.052950001
382,1782712641.639482737,11,0,21,9.730835036,0.075814964,1.878164932,1,0.874161399,1,122,0.007526181,0.026163063,0.999629357,0.018059664,0.028468093,0.999431547,-0.018408696,0.041698558,0.998960635,-0.008776336,0.042400404,0.999062151,-0.007615866,0.013063648,0.999885663,0.003744639,0.014474758,0.999888223,-0.012232771,-0.001157326,0.999924507,1,-0.006585694,0.007816696,0.999947763,1.732651586,nan,nan,nan,nan,1.931993531,2.481635686,1.842600087,1.986219494,-0.066314869,0.700903610,3.478104958,5.576530971,0.491582912,0.053527450
383,1782712641.739707708,11,0,21,10.165293209,0.358643209,2.679218258,1,0.802695111,1,126,-0.005528331,0.026622841,0.999630263,0.004843971,0.029781553,0.999544694,-0.022290336,0.016374348,0.999617438,-0.011472977,0.018840399,0.999756675,-0.027501683,0.083882841,0.996096043,-0.019548246,0.086059152,0.996098232,-0.011619680,-0.002930821,0.999928194,1,-0.006585694,0.007816696,0.999947763,1.125696584,nan,nan,nan,nan,1.729043270,1.263977585,1.418907713,0.690992398,-0.167935279,0.665773594,2.399273556,5.676622087,0.485570860,0.052508017
