accepted_step,timestamp,dt_from_previous_s,previous_world_z,current_world_z,previous_roll_deg,previous_pitch_deg,previous_yaw_deg,local_dx,local_dy,local_dz,pitch_step_m,roll_step_m,local_z_step_m,world_z_step_m,reconstructed_step_m,step_closure_error_m,cumulative_pitch_m,cumulative_roll_m,cumulative_local_z_m,cumulative_world_z_m,cumulative_sum_m,cumulative_closure_error_m,max_abs_step_closure_error_m
1487,1782712758.039126396,0.199723959,1.206549262,1.214452555,2.298446820,1.023390297,-171.205557134,0.294047767,-0.009305312,0.013541337,-0.005251864,-0.000373127,0.013528284,0.007903293,0.007903293,0.000000000,-0.909382565,-0.039422013,2.163257133,1.214452555,1.214452555,0.000000000,0.000000000
1488,1782712758.139319181,0.100192785,1.214452555,1.217192956,2.699468146,0.587683063,-170.164335535,0.149674764,0.007296646,0.003936530,-0.001535188,0.000343633,0.003931955,0.002740401,0.002740401,-0.000000000,-0.910917753,-0.039078380,2.167189089,1.217192956,1.217192956,0.000000000,0.000000000
1489,1782712758.239608526,0.100289345,1.217192956,1.217612210,2.270572066,0.241679923,-169.484294362,0.145373209,-0.005291740,0.001243089,-0.000613198,-0.000209649,0.001242102,0.000419254,0.000419254,0.000000000,-0.911530951,-0.039288029,2.168431191,1.217612210,1.217612210,0.000000000,0.000000000
1490,1782712758.339556217,0.099947691,1.217612210,1.217006869,2.180817805,0.213633184,-168.916552206,0.156820040,-0.005118933,0.000174296,-0.000584718,-0.000194791,0.000174168,-0.000605341,-0.000605341,-0.000000000,-0.912115669,-0.039482820,2.168605359,1.217006869,1.217006869,0.000000000,0.000000000
1491,1782712758.439154863,0.099598646,1.217006869,1.221816943,2.438592908,-0.067224224,-168.506609278,0.146096506,-0.003601722,0.004796256,0.000171413,-0.000153248,0.004791909,0.004810073,0.004810073,0.000000000,-0.911944257,-0.039636068,2.173397268,1.221816943,1.221816943,0.000000000,0.000000000
1492,1782712758.639528275,0.200373411,1.221816943,1.227355870,2.253512548,-0.253520997,-168.209000365,0.300402876,-0.007022988,0.004489380,0.001329211,-0.000276149,0.004485865,0.005538927,0.005538927,0.000000000,-0.910615046,-0.039912217,2.177883132,1.227355870,1.227355870,0.000000000,0.000000000
1493,1782712758.739372015,0.099843740,1.227355870,1.219698244,2.460171218,-0.296533949,-167.462386366,0.154455070,-0.028973475,-0.007220088,0.000799378,-0.001243667,-0.007213337,-0.007657626,-0.007657626,-0.000000000,-0.909815668,-0.041155884,2.170669795,1.219698244,1.219698244,0.000000000,0.000000000
1494,1782712758.839997292,0.100625277,1.219698244,1.228346781,2.332439269,-0.147870583,-169.481507260,0.150493006,-0.036175477,0.009740490,0.000388396,-0.001472247,0.009732388,0.008648537,0.008648537,0.000000000,-0.909427272,-0.042628130,2.180402183,1.228346781,1.228346781,0.000000000,0.000000000
1495,1782712759.039941788,0.199944496,1.228346781,1.225547013,2.647013412,0.457742141,-172.544338208,0.297824980,-0.037755688,0.001324621,-0.002379330,-0.001743603,0.001323165,-0.002799768,-0.002799768,0.000000000,-0.911806602,-0.044371733,2.181725348,1.225547013,1.225547013,0.000000000,0.000000000
1496,1782712759.140208244,0.100266457,1.225547013,1.236188167,2.547777985,0.325184338,-176.189452607,0.137223567,0.001983960,0.011343172,-0.000778813,0.000088190,0.011331777,0.010641154,0.010641154,-0.000000000,-0.912585416,-0.044283542,2.193057125,1.236188167,1.236188167,0.000000000,0.000000000
1497,1782712759.339589596,0.199381351,1.236188167,1.237559190,2.468068317,1.098457665,-175.072167288,0.305255457,0.007615367,0.006902725,-0.005851908,0.000327877,0.006895054,0.001371023,0.001371023,-0.000000000,-0.918437324,-0.043955665,2.199952180,1.237559190,1.237559190,0.000000000,0.000000000
1498,1782712759.438855886,0.099266291,1.237559190,1.233298670,2.135516560,1.534276111,-173.949387617,0.154769268,-0.014443453,0.000421882,-0.004143942,-0.000538016,0.000421438,-0.004260521,-0.004260521,0.000000000,-0.922581266,-0.044493681,2.200373617,1.233298670,1.233298670,0.000000000,0.000000000
1499,1782712759.639307976,0.200452089,1.233298670,1.241278564,2.228175773,0.677513824,-173.478187904,0.306407939,-0.001662707,0.011677321,-0.003623143,-0.000064640,0.011667676,0.007979894,0.007979894,0.000000000,-0.926204409,-0.044558321,2.212041294,1.241278564,1.241278564,0.000000000,0.000000000
1500,1782712759.739132881,0.099824905,1.241278564,1.237655422,2.281415450,0.170083729,-172.779181760,0.138300247,0.006495219,-0.003473922,-0.000410547,0.000258559,-0.003471154,-0.003623142,-0.003623142,0.000000000,-0.926614956,-0.044299763,2.208570140,1.237655422,1.237655422,0.000000000,0.000000000
1501,1782712759.838614464,0.099481583,1.237655422,1.239030541,2.780228515,-0.248519409,-171.896443560,0.155300913,-0.003911294,0.000892281,0.000673613,-0.000189716,0.000891222,0.001375119,0.001375119,0.000000000,-0.925941343,-0.044489479,2.209461362,1.239030541,1.239030541,0.000000000,0.000000000
1502,1782712760.039169312,0.200554848,1.239030541,1.242656983,2.555908628,-0.327006699,-171.155112347,0.300588114,-0.012936822,0.002490308,0.001715550,-0.000576898,0.002487790,0.003626442,0.003626442,0.000000000,-0.924225793,-0.045066377,2.211949153,1.242656983,1.242656983,0.000000000,0.000000000
1503,1782712760.139804840,0.100635529,1.242656983,1.242783557,2.101135426,0.253301044,-170.650091962,0.147325141,-0.019395895,0.001490018,-0.000651313,-0.000711115,0.001489001,0.000126574,0.000126574,0.000000000,-0.924877106,-0.045777492,2.213438154,1.242783557,1.242783557,0.000000000,0.000000000
1504,1782712760.339292765,0.199487925,1.242783557,1.248583922,2.424269484,0.464721229,-172.622346868,0.296953253,-0.027431380,0.009377881,-0.002408536,-0.001160278,0.009369179,0.005800365,0.005800365,-0.000000000,-0.927285642,-0.046937769,2.222807333,1.248583922,1.248583922,0.000000000,0.000000000
1505,1782712760.439882278,0.100589514,1.248583922,1.246585451,2.589021060,1.032581415,-174.399047980,0.150436620,-0.003532084,0.000873099,-0.002711014,-0.000159524,0.000872067,-0.001998471,-0.001998471,0.000000000,-0.929996656,-0.047097293,2.223679400,1.246585451,1.246585451,0.000000000,0.000000000
1506,1782712760.538786888,0.098904610,1.246585451,1.250491048,2.236699815,0.358007404,-174.294844304,0.147983330,-0.010072880,0.005227451,-0.000924654,-0.000393115,0.005223366,0.003905597,0.003905597,0.000000000,-0.930921310,-0.047490409,2.228902766,1.250491048,1.250491048,0.000000000,0.000000000
1507,1782712760.639166594,0.100379705,1.250491048,1.253125949,2.556770922,0.420212003,-174.357803102,0.153465790,-0.002066667,0.003856555,-0.001125521,-0.000092190,0.003852612,0.002634902,0.002634902,0.000000000,-0.932046831,-0.047582599,2.232755378,1.253125949,1.253125949,0.000000000,0.000000000
1508,1782712760.738807917,0.099641323,1.253125949,1.241800447,2.130349259,0.407854959,-173.925570616,0.163851575,-0.008027882,-0.009867806,-0.001166353,-0.000298413,-0.009860736,-0.011325503,-0.011325503,0.000000000,-0.933213184,-0.047881012,2.222894642,1.241800447,1.241800447,0.000000000,0.000000000
1509,1782712760.938685417,0.199877501,1.241800447,1.260034801,2.078313018,0.472127688,-173.664588857,0.297179089,-0.000409055,0.020712298,-0.002448782,-0.000014834,0.020697971,0.018234354,0.018234354,0.000000000,-0.935661966,-0.047895846,2.243592613,1.260034801,1.260034801,0.000000000,0.000000000
1510,1782712761.050965548,0.112280130,1.260034801,1.265053892,2.125327726,0.532498729,-172.954451698,0.133487853,0.000222610,0.006256008,-0.001240599,0.000008255,0.006251435,0.005019091,0.005019091,0.000000000,-0.936902565,-0.047887591,2.249844048,1.265053892,1.265053892,0.000000000,0.000000000
1511,1782712761.140075207,0.089109659,1.265053892,1.258106183,2.249308387,0.231563493,-172.211962442,0.179134697,0.000722985,-0.006256978,-0.000723979,0.000028375,-0.006252106,-0.006947710,-0.006947710,0.000000000,-0.937626544,-0.047859215,2.243591942,1.258106183,1.258106183,0.000000000,0.000000000
1512,1782712761.240047693,0.099972486,1.258106183,1.269269322,2.465604707,-0.055023858,-171.294701562,0.134972179,-0.002290890,0.011142393,0.000129620,-0.000098553,0.011132072,0.011163139,0.011163139,0.000000000,-0.937496924,-0.047957769,2.254724015,1.269269322,1.269269322,0.000000000,0.000000000
1513,1782712761.440529108,0.200481415,1.269269322,1.267232529,2.045606241,0.017152911,-170.902064624,0.312862719,-0.004845489,-0.001771299,-0.000093663,-0.000172960,-0.001770171,-0.002036793,-0.002036793,-0.000000000,-0.937590587,-0.048130728,2.252953844,1.267232529,1.267232529,0.000000000,0.000000000
1514,1782712761.539260864,0.098731756,1.267232529,1.271184027,2.099616568,0.324481663,-170.505698684,0.144372201,-0.003008046,0.004882673,-0.000817615,-0.000110204,0.004879317,0.003951498,0.003951498,0.000000000,-0.938408202,-0.048240932,2.257833161,1.271184027,1.271184027,0.000000000,0.000000000
1515,1782712761.638614893,0.099354029,1.271184027,1.267358506,1.973877557,0.363201865,-169.863710835,0.160528118,0.001013959,-0.002844597,-0.001017592,0.000034924,-0.002842852,-0.003825520,-0.003825520,0.000000000,-0.939425794,-0.048206008,2.254990309,1.267358506,1.267358506,0.000000000,0.000000000
1516,1782712761.839419365,0.200804472,1.267358506,1.279144508,2.378832441,-0.051112358,-169.359564644,0.292569870,-0.001457843,0.011595514,0.000260995,-0.000060510,0.011585516,0.011786002,0.011786002,0.000000000,-0.939164799,-0.048266518,2.266575825,1.279144508,1.279144508,0.000000000,0.000000000
1517,1782712761.939613819,0.100194454,1.279144508,1.293820165,2.439007738,-0.678860787,-168.653421092,0.152937831,-0.003505503,0.013025520,0.001812019,-0.000149169,0.013012807,0.014675657,0.014675657,0.000000000,-0.937352779,-0.048415688,2.279588632,1.293820165,1.293820165,0.000000000,0.000000000
1518,1782712762.038986683,0.099372864,1.293820165,1.288166124,2.440112253,-1.139881763,-168.110715791,0.142105981,0.008664397,-0.008859608,0.002826968,0.000368815,-0.008849823,-0.005654041,-0.005654041,0.000000000,-0.934525811,-0.048046873,2.270738808,1.288166124,1.288166124,0.000000000,0.000000000
1519,1782712762.138642788,0.099656105,1.288166124,1.303155120,2.254292426,-1.609119680,-167.860697858,0.133527837,-0.022261314,0.012128897,0.003749561,-0.000875296,0.012114731,0.014988996,0.014988996,-0.000000000,-0.930776250,-0.048922169,2.282853540,1.303155120,1.303155120,0.000000000,0.000000000
1520,1782712762.239513636,0.100870848,1.303155120,1.291072956,1.754980721,-1.356019162,-167.853874129,0.162813052,-0.016801796,-0.015432242,0.003852937,-0.000514418,-0.015420684,-0.012082165,-0.012082165,0.000000000,-0.926923313,-0.049436587,2.267432856,1.291072956,1.291072956,0.000000000,0.000000000
1521,1782712762.340457439,0.100943804,1.291072956,1.301827501,1.767761167,-0.479099417,-169.649499390,0.143691302,-0.008619560,0.009823940,0.001201513,-0.000265890,0.009818922,0.010754545,0.010754545,0.000000000,-0.925721801,-0.049702477,2.277251778,1.301827501,1.301827501,0.000000000,0.000000000
1522,1782712762.440334558,0.099877119,1.301827501,1.291347863,1.981549319,0.542934752,-171.171589382,0.147944961,-0.005633759,-0.008888653,-0.001401905,-0.000194794,-0.008882938,-0.010479637,-0.010479637,0.000000000,-0.927123706,-0.049897270,2.268368839,1.291347863,1.291347863,0.000000000,0.000000000
1523,1782712762.539866924,0.099532366,1.291347863,1.289222214,1.856052723,0.764956494,-170.789403669,0.146662333,-0.002518410,-0.000086109,-0.001958032,-0.000081560,-0.000086057,-0.002125649,-0.002125649,0.000000000,-0.929081738,-0.049978831,2.268282783,1.289222214,1.289222214,0.000000000,0.000000000
1524,1782712762.639526129,0.099659204,1.289222214,1.296937675,1.876802454,1.006459377,-170.355827158,0.137621377,-0.002348277,0.010216749,-0.002417337,-0.000076895,0.010209693,0.007715461,0.007715461,0.000000000,-0.931499075,-0.050055726,2.278492476,1.296937675,1.296937675,0.000000000,0.000000000
1525,1782712762.739249468,0.099723339,1.296937675,1.289092216,1.682972677,1.561033905,-169.837822575,0.151210593,0.001068863,-0.003760606,-0.004119250,0.000031380,-0.003757589,-0.007845459,-0.007845459,0.000000000,-0.935618325,-0.050024346,2.274734887,1.289092216,1.289092216,0.000000000,0.000000000
1526,1782712762.839327812,0.100078344,1.289092216,1.295576206,1.775292828,0.951954151,-169.406673522,0.143109495,-0.005705725,0.009043933,-0.002377617,-0.000176738,0.009038345,0.006483990,0.006483990,0.000000000,-0.937995942,-0.050201084,2.283773232,1.295576206,1.295576206,0.000000000,0.000000000
1527,1782712762.938643217,0.099315405,1.295576206,1.294102284,2.355854974,1.246403398,-168.913307378,0.152440986,-0.001351253,0.001899580,-0.003315916,-0.000055531,0.001897525,-0.001473922,-0.001473922,0.000000000,-0.941311858,-0.050256615,2.285670757,1.294102284,1.294102284,0.000000000,0.000000000
1528,1782712763.140227795,0.201584578,1.294102284,1.286201489,2.163013033,1.058411757,-168.296521863,0.303528497,-0.029320730,-0.001188697,-0.005606693,-0.001106456,-0.001187647,-0.007900796,-0.007900796,0.000000000,-0.946918551,-0.051363071,2.284483110,1.286201489,1.286201489,0.000000000,0.000000000
1529,1782712763.238998652,0.098770857,1.286201489,1.290158447,2.253130680,0.567353269,-170.150501296,0.157816661,-0.000077301,0.005527245,-0.001562704,-0.000003039,0.005522701,0.003956959,0.003956959,0.000000000,-0.948481255,-0.051366109,2.290005812,1.290158447,1.290158447,0.000000000,0.000000000
1530,1782712763.338873863,0.099875212,1.290158447,1.297186626,2.114528564,0.427469680,-170.233760501,0.135198495,-0.009926327,0.008409054,-0.001008673,-0.000366243,0.008403094,0.007028178,0.007028178,-0.000000000,-0.949489928,-0.051732352,2.298408906,1.297186626,1.297186626,0.000000000,0.000000000
1531,1782712763.440136671,0.101262808,1.297186626,1.289934067,2.049781023,0.640301833,-169.526625693,0.161236744,-0.002933205,-0.005349564,-0.001801844,-0.000104908,-0.005345807,-0.007252558,-0.007252558,-0.000000000,-0.951291772,-0.051837260,2.293063099,1.289934067,1.289934067,0.000000000,0.000000000
1532,1782712763.539192200,0.099055529,1.289934067,1.291714990,1.948208490,0.816129781,-169.075435573,0.144317577,0.004824335,0.003675039,-0.002055612,0.000163992,0.003672542,0.001780922,0.001780922,-0.000000000,-0.953347384,-0.051673268,2.296735641,1.291714990,1.291714990,0.000000000,0.000000000
1533,1782712763.639350414,0.100158215,1.291714990,1.291964770,1.964061802,1.272716075,-168.531924675,0.151271013,0.003038369,0.003508519,-0.003359920,0.000104107,0.003505593,0.000249780,0.000249780,-0.000000000,-0.956707303,-0.051569161,2.300241234,1.291964770,1.291964770,0.000000000,0.000000000
1534,1782712763.739428282,0.100077868,1.291964770,1.291163820,2.050459040,1.148802950,-168.004355798,0.161443092,-0.009694987,0.002784987,-0.003236781,-0.000346813,0.002782644,-0.000800950,-0.000800950,-0.000000000,-0.959944084,-0.051915974,2.303023878,1.291163820,1.291163820,0.000000000,0.000000000
1535,1782712763.839148998,0.099720716,1.291163820,1.288773807,2.028284196,0.672304664,-167.516662072,0.135121275,-0.029686579,0.000246246,-0.001585467,-0.001050620,0.000246074,-0.002390013,-0.002390013,0.000000000,-0.961529551,-0.052966594,2.303269953,1.288773807,1.288773807,0.000000000,0.000000000
1536,1782712764.039121866,0.199972868,1.288773807,1.292179102,1.669874961,0.897210549,-168.736794888,0.316061062,-0.052067181,0.009876873,-0.004949086,-0.001517088,0.009871468,0.003405294,0.003405294,0.000000000,-0.966478637,-0.054483682,2.313141420,1.292179102,1.292179102,0.000000000,0.000000000
1537,1782712764.139198542,0.100076675,1.292179102,1.283453281,2.060273464,0.796795761,-173.785901162,0.150690321,-0.002892512,-0.006531156,-0.002095539,-0.000103978,-0.006526303,-0.008725820,-0.008725820,0.000000000,-0.968574176,-0.054587660,2.306615117,1.283453281,1.283453281,0.000000000,0.000000000
1538,1782712764.239035845,0.099837303,1.283453281,1.283238366,2.194983567,1.100611979,-173.754900220,0.156373981,0.004099292,0.002634179,-0.003003650,0.000156975,0.002631760,-0.000214915,-0.000214915,0.000000000,-0.971577826,-0.054430684,2.309246877,1.283238366,1.283238366,0.000000000,0.000000000
1539,1782712764.339062214,0.100026369,1.283238366,1.283690651,2.256364579,1.298758989,-173.152050633,0.149261681,-0.004709574,0.004024928,-0.003383117,-0.000185372,0.004020774,0.000452284,0.000452284,-0.000000000,-0.974960944,-0.054616057,2.313267651,1.283690651,1.283690651,0.000000000,0.000000000
1540,1782712764.441289186,0.102226973,1.283690651,1.283848067,1.854616392,1.274142249,-172.382446070,0.146743890,-0.001547555,0.003473185,-0.003263018,-0.000050072,0.003470507,0.000157417,0.000157417,-0.000000000,-0.978223962,-0.054666129,2.316738158,1.283848067,1.283848067,0.000000000,0.000000000
1541,1782712764.539071083,0.097781897,1.283848067,1.279998366,2.363831626,1.083298571,-171.920384054,0.157026380,-0.000589888,-0.000857518,-0.002968741,-0.000024326,-0.000856635,-0.003849702,-0.003849702,0.000000000,-0.981192703,-0.054690454,2.315881523,1.279998366,1.279998366,0.000000000,0.000000000
1542,1782712764.740016222,0.200945139,1.279998366,1.286432934,2.123076989,0.899376929,-171.308599180,0.300597176,-0.002221235,0.011244256,-0.004718307,-0.000082278,0.011235153,0.006434568,0.006434568,0.000000000,-0.985911010,-0.054772732,2.327116676,1.286432934,1.286432934,0.000000000,0.000000000
1543,1782712764.839481592,0.099465370,1.286432934,1.286019819,1.851392466,1.128733562,-170.195541851,0.133799398,0.007358087,0.001986327,-0.002635693,0.000237674,0.001984905,-0.000413114,-0.000413114,0.000000000,-0.988546703,-0.054535059,2.329101581,1.286019819,1.286019819,0.000000000,0.000000000
1544,1782712764.940703392,0.101221800,1.286019819,1.285561293,1.854758369,0.792016531,-169.696153035,0.156479958,-0.006306496,0.001909753,-0.002163000,-0.000204096,0.001908570,-0.000458527,-0.000458527,0.000000000,-0.990709703,-0.054739155,2.331010151,1.285561293,1.285561293,0.000000000,0.000000000
1545,1782712765.040105581,0.099402189,1.285561293,1.278721181,1.761707886,0.450590107,-168.907588804,0.168277340,-0.003338829,-0.005416831,-0.001323367,-0.000102642,-0.005414104,-0.006840112,-0.006840112,0.000000000,-0.992033070,-0.054841797,2.325596047,1.278721181,1.278721181,0.000000000,0.000000000
1546,1782712765.139062166,0.098956585,1.278721181,1.290670660,1.996174571,0.132237621,-168.339963630,0.160086288,-0.003421051,0.012445706,-0.000369476,-0.000119164,0.012438120,0.011949480,0.011949480,0.000000000,-0.992402546,-0.054960961,2.338034167,1.290670660,1.290670660,0.000000000,0.000000000
1547,1782712765.239099026,0.100036860,1.290670660,1.295624369,1.883957080,0.265968631,-167.855859235,0.148038722,0.004672711,0.005490317,-0.000687197,0.000153615,0.005487291,0.004953708,0.004953708,-0.000000000,-0.993089743,-0.054807346,2.343521457,1.295624369,1.295624369,0.000000000,0.000000000
